,ax,ay,az,gx,gy,gz,mx,my,mz,a_total,g_total,m_total,lat,long
19:08:06:68,1.2404633,2.5001526,9.670441,0.74638367,0.115478516,0.7472687,24.60022,-54.449463,-256.95038,10.065134939801585,1.062466178520484,263.8056341839218,44.4349374999957,26.04768210627751
19:08:06:69,1.5588989,2.6773224,9.854797,0.5812683,0.10803223,0.6450043,23.850250000000003,-55.1994315,-256.425475,10.330307107011484,0.8749710545624654,263.3838613747427,44.4349374999957,26.047682163526286
19:08:06:70,1.8916931,2.837738,10.197159,0.468338,-0.019805908,0.42556763,23.10028,-55.9494,-255.90057,10.752363061788445,0.6331197074325845,262.9620885655636,44.4349374999957,26.047682220775066
19:08:06:71,1.1470947,2.382843,10.587418,0.32240295,-0.40649414,0.0015869141,22.9499815,-55.9494,-255.90057,10.912707588868177,0.5188291301762102,262.9489706294628,44.43493749999569,26.047682278023842
19:08:06:72,0.37615967,1.4538879,11.209915,0.23504639,-0.6195526,-0.19548035,22.799683,-55.9494,-255.90057,11.31006102681705,0.6908724895774289,262.93585269336205,44.43493749999569,26.04768233527262
19:08:06:73,0.3210907,0.47705078,12.110138,0.20309448,-0.6728058,-0.24128723,22.5746155,-55.5747975,-255.1506,12.123783199289283,0.743057561485773,262.1069752258726,44.43493749999569,26.047682392521395
19:08:06:74,0.7113495,-0.16937256,12.96965,0.22653198,-0.7015686,-0.31585693,22.349548,-55.200195,-254.40063,12.990247353215842,0.8020479029943942,261.2780977583832,44.43493749999569,26.04768244977017
19:08:06:75,1.0465393,-0.38246155,13.182739,0.29045105,-0.6472473,-0.34461975,22.049712999999997,-55.5000305,-254.850005,13.229744097517303,0.7887037795607772,261.75393711372544,44.434937499995684,26.047682507018948
19:08:06:76,1.7983093,-0.86608887,12.699112,0.46194458,-0.46720886,-0.41706848,21.749878,-55.799866,-255.29938,12.855017380686359,0.7782178556570045,262.22977646906776,44.434937499995684,26.047682564267724
19:08:06:77,1.8078918,-0.88523865,11.695938,0.62387085,-0.30955505,-0.5331726,21.974944999999998,-56.400299000000004,-254.924775,11.867901496381114,0.8771044338338423,262.01343007931996,44.434937499995684,26.0476826215165
19:08:06:78,1.369751,-0.7344055,10.422226,0.7314606,-0.19343567,-0.6801758,22.200012,-57.000732,-254.55017,10.53747427211603,1.0173942631479445,261.7970836895722,44.434937499995684,26.047682678765277
19:08:06:79,1.0776672,-0.62667847,9.859589,0.7474365,-0.12207031,-0.81547546,23.249817,-56.325531,-252.825165,9.938087730928842,1.1129073222770878,260.0677343893683,44.434937499995684,26.047682736014053
19:08:06:80,0.2636261,-0.5835724,8.64093,0.6845856,-0.11035156,-0.9252014,24.299622,-55.65033,-251.10016,8.66462501967298,1.1562147469582602,258.3383850891644,44.43493749999568,26.04768279326283
19:08:06:81,-0.016494751,-0.63864136,8.329681,0.57380676,-0.093307495,-1.0050964,24.224853500000002,-56.100465,-251.924895,8.35414390738358,1.1611112176436125,259.2303055174882,44.43493749999568,26.047682850511606
19:08:06:82,-0.9957123,-0.63145447,7.8819733,0.4118805,-0.07839966,-1.0562286,24.150085,-56.5506,-252.74963,7.969672567550512,1.1364026172208184,260.1222259458121,44.43493749999568,26.047682907760382
19:08:06:83,-1.6565247,-0.6625824,8.135757,0.21160889,-0.07733154,-1.0604858,23.925018,-56.775666,-251.62506000000002,8.329083471880256,1.0841534123026333,259.0584643179805,44.43493749999568,26.04768296500916
19:08:06:84,-2.030014,-0.8062439,8.806137,0.030517578,-0.07519531,-0.99549866,23.699951,-57.000732,-250.50049,9.07298379416894,0.9988009007178447,257.9947026901489,44.43493749999567,26.04768302225794
19:08:06:85,-2.0874786,-0.97143555,9.13414,-0.079208374,-0.0741272,-0.8953705,25.050354,-57.000732,-251.025395,9.419860268223822,0.9019185886552143,258.6349585900391,44.43493749999567,26.047683079506715
19:08:06:86,-1.9150848,-1.3305664,9.967316,-0.11009216,-0.09223938,-0.77285767,26.400757,-57.000732,-251.5503,10.23647131485533,0.7860899216973075,259.27521448992934,44.43493749999567,26.04768313675549
19:08:06:87,-1.8408661,-1.4454956,10.130127,-0.071746826,-0.09970093,-0.64608765,25.7255555,-57.4501035,-251.47553,10.397005269012686,0.6576603484827572,259.2352649874742,44.43493749999567,26.047683194004268
19:08:06:88,-1.5631409,-1.4861908,10.297714,0.020935059,-0.06454468,-0.5044098,25.050354,-57.899475,-251.40076,10.52117323272711,0.5089533758092935,259.195315485019,44.43493749999566,26.047683251253044
19:08:06:89,-1.0914917,-1.1342468,9.991257,0.13917542,-0.016601562,-0.3712616,26.250458000000002,-57.59964,-250.800325,10.11449881974031,0.3968382353397619,258.66816750671353,44.43493749999566,26.04768330850182
19:08:06:90,-0.81614685,-0.8493347,9.677628,0.2552948,0.0057678223,-0.2817688,27.450562,-57.299805,-250.19989,9.749048611006769,0.3802661690639392,258.1410195284081,44.43493749999566,26.047683365750597
19:08:06:91,-0.2798462,-0.09037781,8.806137,0.33091736,-0.041107178,-0.26472473,26.399994,-57.3745725,-250.27466,8.81104595987127,0.4257643502056815,258.122686388903,44.43493745502958,26.047683365750597
19:08:06:92,-0.021270752,0.09397888,8.193222,0.3564911,-0.091171265,-0.29241943,25.349426,-57.44934,-250.34943,8.193788575259964,0.47000768821630473,258.1043532493979,44.434937410063505,26.047683365750597
19:08:06:93,0.06730652,0.13468933,7.702408,0.3138733,-0.10395813,-0.35421753,26.0993955,-56.924437999999995,-249.74976,7.703879566926936,0.48455525980561576,257.4826669773861,44.43493736509742,26.047683365750597
19:08:06:94,-0.20562744,0.07962036,7.6114197,0.19776917,-0.10076904,-0.44476318,26.849365,-56.399536,-249.15009,7.614613049614246,0.4970727615839787,256.86098070537423,44.43493732013134,26.047683365750597
19:08:06:95,-0.35406494,0.007797241,7.6425476,0.057144165,-0.02406311,-0.506546,26.7745975,-57.2250365,-249.67499,7.650748760544303,0.5103266982751533,257.5454882460664,44.43493727516526,26.047683365750597
19:08:06:96,-0.6222229,-0.3585205,8.092667,-0.08453369,0.09310913,-0.5267792,26.69983,-58.050537,-250.19989,8.124466595358347,0.5415824779172725,258.2299957867586,44.43493723019918,26.047683365750597
19:08:06:97,-0.6988373,-0.427948,8.248276,-0.18891907,0.21881104,-0.5108032,26.7745975,-57.975006,-250.27466,8.288882315170802,0.5869315082407712,258.2932417151465,44.4349371852331,26.047683365750597
19:08:06:98,-0.694046,-0.3872528,8.559525,-0.23472595,0.3242798,-0.4862976,26.849365,-57.899475,-250.34943,8.596344153583479,0.6298722220079264,258.3564876435344,44.43493714026702,26.047683365750597
19:08:06:99,-0.69644165,-0.27711487,8.607407,-0.23046875,0.3327942,-0.45220947,27.1499635,-58.200072500000005,-250.049595,8.639981417033189,0.6069276967134416,258.1654567196184,44.43493709530094,26.047683365750597
19:08:07:00,-0.46899414,0.026947021,8.3177185,-0.20384216,0.26782227,-0.4234619,27.450562,-58.50067,-249.74976,8.33097369402505,0.5409254803140896,257.97442579570236,44.43493705033486,26.047683365750597
19:08:07:01,-0.12901306,0.27114868,8.020828,-0.19424438,0.105895996,-0.426651,27.52533,-57.600402,-250.049595,8.026446771884823,0.48059953904619634,258.0719793369555,44.43493700536878,26.047683365750597
19:08:07:02,0.1439209,0.48184204,7.9059143,-0.22833252,-0.013412476,-0.47564697,27.600098,-56.700134,-250.34943,7.9218915604742195,0.5277837381657206,258.16953287820866,44.4349369604027,26.047683365750597
19:08:07:03,0.24208069,0.5560608,7.805359,-0.28799438,-0.083724976,-0.555542,28.6499025,-57.3753355,-250.650025,7.828884709372627,0.6313299836708097,258.72672639059783,44.434936915436616,26.047683365750597
19:08:07:04,0.09364319,0.53211975,7.884369,-0.36895752,-0.11354065,-0.63864136,29.699707,-58.050537,-250.95062,7.902859925592408,0.7462465527355034,259.28391990298707,44.43493687047054,26.047683365750597
19:08:07:05,-0.24154663,0.4363556,7.9537964,-0.4147644,-0.107162476,-0.67485046,29.399872000000002,-57.3753355,-249.900055,7.969418307302527,0.7993350030694404,258.0823994772514,44.43493682550446,26.047683365750597
19:08:07:06,-0.73236084,0.24720764,8.083084,-0.56495667,0.0057678223,-0.73558044,29.100037,-56.700134,-248.84949,8.119957571828554,0.9275170566960841,256.8808790515157,44.43493678053838,26.047683365750597
19:08:07:07,-1.1752777,0.11074829,8.255463,-0.6139679,0.06008911,-0.72598267,29.7752385,-56.850432999999995,-249.299625,8.339437163275722,0.9526899393356325,257.4280894818554,44.4349367355723,26.047683365750597
19:08:07:08,-1.5248413,0.13468933,8.391937,-0.70025635,0.15170288,-0.66952515,30.45044,-57.000732,-249.74976,8.530409651228396,0.9806307388605251,257.97529991219517,44.434936690606214,26.047683365750597
19:08:07:09,-1.8049622,0.26875305,8.631363,-0.7631073,0.1847229,-0.57258606,30.300140499999998,-57.000732,-251.02463,8.822162092315134,0.9717561922643064,259.19242527281847,44.434936645640136,26.047683365750597
19:08:07:10,-1.5080719,0.55126953,8.99527,-0.792923,0.1378479,-0.4490204,30.149841,-57.000732,-252.2995,9.137453765857096,0.9216009152987914,260.4095506334418,44.43493660067406,26.047683365750597
19:08:07:11,-1.2542877,0.6997223,9.117386,-0.78334045,0.007888794,-0.3201294,30.224609,-57.4501035,-251.324465,9.229819955149969,0.846266699345624,259.5736650788935,44.43493655570798,26.047683365750597
19:08:07:12,-0.49772644,1.180954,9.483688,-0.73646545,-0.1721344,-0.23490906,30.299377,-57.899475,-250.34943,9.569886208337856,0.7919557293038204,258.73777952434517,44.4349365107419,26.047683365750597
19:08:07:13,-0.23196411,1.3820648,9.560303,-0.61183167,-0.4789276,-0.20187378,30.7495115,-57.975006,-250.949865,9.662468831077083,0.8027843181753349,259.38892301340246,44.43493646577581,26.047683365750597
19:08:07:14,-0.07154846,1.4586792,9.507629,-0.5393982,-0.63871765,-0.20401001,31.199646,-58.050537,-251.5503,9.619140990352621,0.8605409570525755,260.04006650245975,44.434936420809734,26.047683365750597
19:08:07:15,-0.05000305,1.5520477,9.234695,-0.5127716,-0.688797,-0.2071991,30.075073000000003,-57.150268499999996,-251.92489999999998,9.36434429691207,0.8833501502894364,260.07505204183633,44.434936375843655,26.047683365750597
19:08:07:16,-0.04283142,1.7459869,9.165268,-0.49891663,-0.74098206,-0.22319031,28.9505,-56.25,-252.2995,9.330189831795215,0.9207530241114045,260.1100375812129,44.434936330877576,26.047683365750597
19:08:07:17,-0.01889038,1.8872375,9.301727,-0.5127716,-0.7420502,-0.2306366,28.9505,-56.25,-252.2995,9.491266902284003,0.9310029292897848,260.1100375812129,44.4349362859115,26.047683365750597
19:08:07:18,-0.023666382,1.8944244,9.352005,-0.5457916,-0.69091797,-0.2498169,28.9505,-56.25,-252.2995,9.541981001080297,0.9152401845554482,260.1100375812129,44.43493624094541,26.047683365750597
19:08:07:19,-0.01889038,1.927948,9.373566,-0.57455444,-0.6216736,-0.2732544,28.9505,-56.25,-252.2995,9.569800410328137,0.8895273107555685,260.1100375812129,44.43493619597933,26.047683365750597
19:08:07:20,-0.17929077,1.9949799,9.354401,-0.61076355,-0.5705414,-0.3062744,29.100037,-55.9494,-249.89929,9.566446991982561,0.890142466809624,257.73397652669985,44.434936151013254,26.047683365750597
19:08:07:21,-0.28224182,1.9925842,9.373566,-0.65231323,-0.50875854,-0.332901,29.47464,-56.174468,-250.87433,9.587168080064236,0.8917235434017453,258.7707893413835,44.434936106047175,26.047683365750597
19:08:07:22,-0.39956665,1.9925842,9.53157,-0.70558167,-0.48106384,-0.35954285,29.849243,-56.399536,-251.84937,9.745813048011021,0.9265737812941056,259.8076021560671,44.434936061081096,26.047683365750597
19:08:07:23,-0.5791321,1.9925842,9.833252,-0.77375793,-0.4693451,-0.4074707,29.949442333333334,-55.69966633333333,-251.54978666666665,10.049807494616205,0.9924809965386667,259.37912237337093,44.43493601611501,26.047683365750597
19:08:07:24,-0.8209381,1.904007,10.110977,-0.7961273,-0.46401978,-0.41918945,30.049641666666666,-54.99979666666666,-251.25020333333333,10.32138740260289,1.0123501513941908,258.95064259067476,44.43493597114893,26.047683365750597
19:08:07:25,-1.041214,1.7531586,10.532349,-0.82595825,-0.4512329,-0.4298401,30.149841,-54.299927,-250.95062,10.727910659972471,1.0346886837853608,258.5221628079786,44.43493592618285,26.047683365750597
19:08:07:26,-1.1154327,1.7100677,10.77417,-0.8323517,-0.43844604,-0.43197632,29.999541999999998,-54.9751285,-251.77535999999998,10.96591358874,1.0352042424204577,259.4482035174994,44.434935881216774,26.047683365750597
19:08:07:27,-1.3644257,1.50177,11.434967,-0.790802,-0.41607666,-0.42132568,29.849243,-55.65033,-252.6001,11.613588632064141,0.9879286000659248,260.3742442270202,44.434935836250695,26.047683365750597
19:08:07:28,-1.4601898,1.4131927,11.700729,-0.6661682,-0.40116882,-0.38298035,29.849243,-55.65033,-252.6001,11.875871630781395,0.86682780372895,260.3742442270202,44.43493579128461,26.047683365750597
19:08:07:29,-1.5152588,1.4036102,11.741425,-0.6128998,-0.3958435,-0.36593628,29.499308,-55.65033,-252.45005333333333,11.921710944958633,0.8162399171521376,260.1891990132202,44.43493574631853,26.047683365750597
19:08:07:30,-1.6182098,1.338974,11.576218,-0.4424591,-0.3766632,-0.30734253,29.149373,-55.65033,-252.30000666666666,11.76521472447554,0.657346675776071,260.00415379942024,44.43493570135245,26.047683365750597
19:08:07:31,-1.6182098,1.2671356,11.224274,-0.35298157,-0.3628235,-0.26792908,28.799438,-55.65033,-252.14996,11.410896652440568,0.5727328110223486,259.81910858562026,44.43493565638637,26.047683365750597
19:08:07:32,-1.6565247,1.2503815,10.819656,-0.29438782,-0.35110474,-0.22744751,28.9505,-55.05066,-253.50037,11.016918077919447,0.5115379720216477,261.0194326229802,44.43493561142029,26.047683365750597
19:08:07:33,-1.5870819,1.2479858,10.486862,-0.27627563,-0.32659912,-0.17524719,29.6249385,-54.600525000000005,-252.45056499999998,10.679446246007013,0.4622843135123313,259.9823573522886,44.43493556645421,26.047683365750597
19:08:07:34,-1.5080719,1.2312317,10.283356,-0.27841187,-0.30848694,-0.12730408,30.299377,-54.15039,-251.40076,10.46602230923432,0.43460751292644134,258.945282081597,44.43493552148813,26.047683365750597
19:08:07:35,-1.3404846,1.236023,10.319275,-0.28160095,-0.31169128,-0.09428406,30.07431,-54.15039,-252.00043,10.47912631591924,0.4305113622647195,259.50153452685714,44.43493547652205,26.047683365750597
19:08:07:36,-1.2111969,1.1833496,10.304901,-0.2741394,-0.33512878,-0.07937622,29.849243,-54.15039,-252.6001,10.443098143089088,0.440186658269122,260.0577869721173,44.43493543155597,26.047683365750597
19:08:07:37,-1.1728821,1.1067352,10.376724,-0.26776123,-0.35643005,-0.078308105,29.749552,-54.15039,-252.6001,10.501281645380026,0.45262635378732247,260.04640108772327,44.43493538658989,26.047683365750597
19:08:07:38,-1.1226044,1.070816,10.393494,-0.25283813,-0.38838196,-0.080444336,29.649861,-54.15039,-252.6001,10.508644302325175,0.470360455427345,260.0350152033292,44.434935341623806,26.047683365750597
19:08:07:39,-1.306961,0.8218231,10.304901,-0.2102356,-0.3958435,-0.06340027,29.55017,-54.15039,-252.6001,10.419910022788853,0.4526706067723891,260.02362931893515,44.43493529665773,26.047683365750597
19:08:07:40,-1.3548431,0.7643585,10.154068,-0.19424438,-0.39691162,-0.026107788,29.250335,-54.2251585,-252.674865,10.272533314171527,0.442663901675822,260.0781333084478,44.43493525169165,26.047683365750597
19:08:07:41,-1.3356934,0.75239563,10.027176,-0.18786621,-0.40116882,0.032485962,28.9505,-54.299927,-252.74963,10.143689396754155,0.44416829324820334,260.1326372979604,44.43493520672557,26.047683365750597
19:08:07:42,-1.3165436,0.77394104,9.924225,-0.18891907,-0.40116882,0.060180664,30.149841,-54.75006,-249.74976,10.041041461657363,0.44749139597241216,257.451985042622,44.43493516175949,26.047683365750597
19:08:07:43,-1.2016144,0.7691498,9.895493,-0.19319153,-0.40116882,0.13368225,29.8500055,-53.925323,-250.42496,9.997812275401873,0.46489819677967753,257.90046284400853,44.434935116793405,26.047683365750597
19:08:07:44,-0.49293518,1.0396881,10.053513,-0.19212341,-0.42460632,0.18907166,29.55017,-53.100586,-251.10016,10.119143248226711,0.5029413725963754,258.3489406453951,44.434935071827326,26.047683365750597
19:08:07:45,-0.0045166016,1.1713715,10.225891,-0.17614746,-0.4512329,0.19865417,29.3251035,-53.100586,-251.10016,10.292763396415138,0.5235480273721318,258.3233908940387,44.43493502686125,26.047683365750597
19:08:07:46,0.31629944,1.2264404,10.470108,-0.16654968,-0.42567444,0.1539154,29.100037,-53.100586,-251.10016,10.546438399865638,0.4823147054927685,258.29784114268233,44.43493498189517,26.047683365750597
19:08:07:47,0.4767151,1.1570129,10.685577,-0.16868591,-0.41181946,0.1262207,28.949992,-53.000386666666664,-251.15000666666666,10.758600836552281,0.46258174302031174,258.3089984872913,44.43493493692909,26.047683365750597
19:08:07:48,0.52220154,1.1163025,10.896271,-0.16654968,-0.38838196,0.095336914,28.799947,-52.900187333333335,-251.19985333333332,10.965744271381018,0.43320719053656925,258.3201558319003,44.434934891963,26.047683365750597
19:08:07:49,0.39291382,0.9295654,11.320038,-0.11755371,-0.27227783,-0.025039673,28.649902,-52.799988,-251.2497,11.364934378352924,0.29762573253705726,258.3313131765093,44.434934846996924,26.047683365750597
19:08:07:50,0.20617676,0.72366333,11.561859,-0.07067871,-0.23179626,-0.06552124,28.750101333333333,-52.799988,-251.15000666666666,11.586318699545245,0.2510339002772122,258.24553849173253,44.434934802030845,26.047683365750597
19:08:07:51,0.212158205,0.533325195,11.656433,0.003890989999999997,-0.179595945,-0.069252015,28.85030066666667,-52.799988,-251.05031333333332,11.672176923829502,0.20875187978739762,258.1597638069557,44.43493475706477,26.047683365750597
19:08:07:52,0.21813965,0.34298706,11.751007,0.07846069,-0.12739563,-0.07298279,28.9505,-52.799988,-250.95062,11.758035148113759,0.16646985929758307,258.07398912217894,44.43493471209869,26.047683365750597
19:08:07:53,0.23728943,0.24720764,11.458908,0.16047668,-0.0741272,-0.07084656,28.649902,-52.950287,-251.17568999999997,11.464030287962784,0.19043855089633507,258.29032856006745,44.4349346671326,26.047683365750597
19:08:07:54,0.28518677,0.14186096,11.008804,0.21907043,-0.041107178,-0.068725586,28.349304,-53.100586,-251.40076,11.013410985529013,0.2332484931452977,258.50666799795596,44.43493462216652,26.047683365750597
19:08:07:55,0.37376404,0.10595703,10.51799,0.24357605,-0.0027618408,-0.0697937,28.449503333333332,-53.400167333333336,-250.85042666666666,10.525162235799671,0.25339313419644394,258.04508883266374,44.434934577200444,26.047683365750597
19:08:07:56,0.38334656,0.05088806,10.268997,0.24143982,0.023864746,-0.07084656,28.54970266666667,-53.699748666666665,-250.30009333333334,10.27627576341368,0.2527487840665322,257.5835096673716,44.434934532234365,26.047683365750597
19:08:07:57,0.4072876,0.06047058,9.653687,0.1807251,0.08352661,-0.078308105,28.649902,-53.99933,-249.74976,9.662464104674763,0.21394021514617848,257.12193050207935,44.434934487268286,26.047683365750597
19:08:07:58,0.5365753,0.08918762,9.754242,0.11999512,0.06967163,-0.08470154,28.799438,-52.349854,-250.34943,9.769396321098624,0.16256480470582463,257.38055859808463,44.4349344423022,26.047683365750597
19:08:07:59,0.646698,-0.004180908,10.000839,0.08590698,0.05369568,-0.10493469,28.549702666666665,-52.199809333333334,-250.69987333333333,10.021727220749758,0.1458578912118878,257.66370939798065,44.43493439733612,26.047683365750597
19:08:07:60,0.562912,-0.24360657,10.063095,0.08590698,0.07287598,-0.1209259,28.299967333333335,-52.04976466666667,-251.05031666666667,10.081770432801779,0.1652694495800443,257.94686019787673,44.43493435237004,26.047683365750597
19:08:07:61,0.39530945,-0.344162,10.091812,0.08804321,0.07499695,-0.1209259,28.050232,-51.89972,-251.40076,10.105413721706167,0.16732968244521532,258.23001099777275,44.434934307403964,26.047683365750597
19:08:07:62,0.36657715,-0.4064026,10.20195,0.09762573,0.068618774,-0.099609375,27.600098,-53.100586,-250.34943,10.21662007136846,0.15543920641584155,257.40294237727335,44.434934262437885,26.047683365750597
19:08:07:63,0.28996277,-0.49978638,10.237869,0.108291626,0.07287598,-0.08576965,28.550212,-53.400167333333336,-250.14954,10.254161423284723,0.15618712361717524,257.37822063950296,44.4349342174718,26.047683365750597
19:08:07:64,0.09843445,-0.51893616,10.031967,0.16047668,0.07180786,-0.015457153,29.500326,-53.699748666666665,-249.94965000000002,10.045862131653577,0.17648812186792462,257.35349890173256,44.43493417250572,26.047683365750597
19:08:07:65,0.14871216,-0.41119385,9.715927,0.1849823,0.04624939,0.036743164,30.45044,-53.99933,-249.74976,9.72576131509193,0.19418423594461265,257.3287771639622,44.43493412753964,26.047683365750597
19:08:07:66,0.4479828,-0.32739258,9.6345215,0.18391418,0.023864746,0.08041382,28.9505,-53.55072,-251.2497,9.650485947583011,0.20213939287954072,258.519289053754,44.43493408257356,26.047683365750597
19:08:07:67,0.67063904,-0.17176819,9.500458,0.18605042,0.012161255,0.10171509,28.400166666666667,-53.25063,-250.79956333333334,9.525647654770356,0.2123878867521863,257.9596571990775,44.43493403760748,26.047683365750597
19:08:07:68,0.75923157,-0.18135071,9.287369,0.1807251,-0.0048980713,0.11343384,27.849833333333333,-52.95054,-250.34942666666666,9.320114999240255,0.2134309933669791,257.4000253444011,44.4349339926414,26.047683365750597
19:08:07:69,0.8693695,-0.10473633,9.076675,0.15942383,-0.04536438,0.11982727,27.2995,-52.65045,-249.89929,9.118815826738532,0.20452984911818176,256.84039348972465,44.43493394767532,26.047683365750597
19:08:07:70,1.0034332,-0.09037781,9.069489,0.14024353,-0.06561279,0.12515259,28.424835,-53.175353,-250.499725,9.125276820816103,0.19908906725923728,257.65662774781134,44.43493390270924,26.047683365750597
19:08:07:71,1.3410187,-0.07600403,9.000061,0.084854126,-0.07307434,0.1027832,29.55017,-53.700256,-251.10016,9.09973657695908,0.15200153968923957,258.47286200589804,44.43493385774316,26.047683365750597
19:08:07:72,1.3506012,-0.008972168,8.954575,0.043304443,-0.052825928,0.0750885,29.174804,-53.549958000000004,-249.82529,9.055860949234207,0.10150929161831164,257.16047350416125,44.43493381277708,26.047683365750597
19:08:07:73,1.3003235,0.041305542,9.000061,-0.008895874,-0.04963684,0.038864136,28.799438,-53.39966,-248.55042,9.093604640414778,0.06366610971652008,255.8480850024245,44.434933767810996,26.047683365750597
19:08:07:74,1.3027191,0.024551392,9.457352,-0.044052124,-0.06880188,0.004776001,28.399658,-53.299968666666665,-248.75031,9.546684590802084,0.08183580210395555,255.97759638282855,44.43493372284492,26.047683365750597
19:08:07:75,1.1746292,-0.126281739,9.5818485,-0.032333374,-0.0496292115,-0.004272461,27.999878,-53.20027733333333,-248.9502,9.656608886952352,0.060475576806934925,256.1071077632326,44.43493367787884,26.047683365750597
19:08:07:76,1.0465393,-0.27711487,9.706345,-0.020614624,-0.030456543,-0.013320923,27.600098,-53.100586,-249.15009,9.766533183102622,0.03911535150991429,256.23661914363663,44.43493363291276,26.047683365750597
19:08:07:77,1.0489349,-0.23402405,9.620163,-0.014221191,-0.03364563,-0.010131836,28.9505,-54.299927,-249.45068,9.680008668745366,0.03790679084657889,256.92850226262897,44.43493358794668,26.047683365750597
19:08:07:78,1.1877899,-0.059249878,9.478897,-0.0035705566,-0.07519531,-0.0079956055,28.500366,-53.324890499999995,-249.300385,9.553211173798788,0.0757034558507175,256.5297520244934,44.434933542980595,26.047683365750597
19:08:07:79,1.309906,-0.016143799,9.414261,-0.0014343262,-0.09863281,-0.026107788,28.050232,-52.349854,-249.15009,9.504968412740947,0.10203972311995485,256.13100178635784,44.434933498014516,26.047683365750597
19:08:07:80,1.2620087,0.09158325,9.284973,-0.022750854,-0.114608765,-0.052749634,28.800201,-52.500152,-249.375155,9.370793833037053,0.1282002116210753,256.4648313589954,44.43493345304844,26.047683365750597
19:08:07:81,1.2691956,0.18496704,9.275391,-0.06428528,-0.13485718,-0.07937622,29.55017,-52.65045,-249.60022,9.363650382186785,0.16917340371263798,256.798660931633,44.43493340808236,26.047683365750597
19:08:07:82,1.333847,0.15383911,9.471725,-0.104766846,-0.13272095,-0.10920715,29.174804,-53.175353,-248.85025000000002,9.566419851062339,0.20128870857753725,256.13624179106716,44.43493336311628,26.047683365750597
19:08:07:83,1.2739868,0.05807495,9.706345,-0.12927246,-0.091171265,-0.14222717,28.799438,-53.700256,-248.10028,9.789767531735203,0.2127254953275717,255.4738226505013,44.43493331815019,26.047683365750597
19:08:07:84,1.1255493,0.05567932,9.912247,-0.1356659,-0.05921936,-0.16566467,28.799438,-53.700256,-248.474885,9.976101543309149,0.222164245340758,255.83764687821449,44.434933273184114,26.047683365750597
19:08:07:85,0.9100647,-0.028121948,10.0846405,-0.13139343,-0.04750061,-0.17843628,28.799438,-53.700256,-248.84949,10.12565961389112,0.2266275522035558,256.2014711059277,44.434933228218036,26.047683365750597
19:08:07:86,0.8957062,-0.018539429,10.110977,-0.12394714,-0.036849976,-0.17738342,28.949737499999998,-53.175353,-248.324585,10.150590583885998,0.21951239586018048,255.59932715960304,44.43493318325196,26.047683365750597
19:08:07:87,0.88612366,-0.16699219,10.146881,-0.08026123,-0.010223389,-0.16992188,29.100037,-52.65045,-247.79968,10.18686878095982,0.18820156223180673,254.9971832132784,44.43493313828588,26.047683365750597
19:08:07:88,0.8334503,-0.09754944,10.012817,-0.04724121,-0.018737793,-0.16992188,29.025268500000003,-52.3498525,-249.150085,10.047918171009526,0.17735918953217322,256.24034074667645,44.43493309331979,26.047683365750597
19:08:07:89,0.82865906,-0.059249878,9.893097,-0.028076172,-0.042175293,-0.17098999,28.9505,-52.049255,-250.50049,9.92791794069492,0.17833845197828072,257.4834982800745,44.43493304835371,26.047683365750597
19:08:07:90,0.95077515,-0.08319092,9.636917,-0.020614624,-0.04324341,-0.16352844,29.1755675,-52.2743225,-249.60022,9.68406233870461,0.1704010150202254,256.6794765885677,44.434933003387634,26.0476833657506
19:08:07:91,1.0585022,-0.013763428,9.517212,-0.028076172,-0.048568726,-0.17843628,29.400635,-52.49939,-248.69995,9.575904165785033,0.18704731647279801,255.87545489706088,44.434932958421555,26.0476833657506
19:08:07:92,0.9699249,0.10116577,9.536362,-0.04724121,-0.06347656,-0.20401001,29.4754025,-52.57492,-248.625185,9.586093522374155,0.21881748049892585,255.82693117035345,44.43493291345548,26.0476833657506
19:08:07:93,0.9603424,0.10595703,9.553116,-0.057891846,-0.06668091,-0.21679688,29.55017,-52.65045,-248.55042,9.601849286824917,0.234091214635343,255.77840744364602,44.43493286848939,26.0476833657506
19:08:07:94,0.7927551,-0.032913208,9.53157,-0.10157776,-0.046432495,-0.250885,29.6997065,-53.025054999999995,-248.55042,9.564537134265143,0.27462210607222176,255.87339442321888,44.43493282352331,26.0476833657506
19:08:07:95,0.63713074,-0.14303589,9.694382,-0.13034058,-0.021942139,-0.26472473,29.849243,-53.39966,-248.55042,9.716348964894427,0.2958873213441303,255.96838140279172,44.43493277855723,26.0476833657506
19:08:07:96,0.5844574,-0.22444153,9.854797,-0.14205933,-0.010223389,-0.26153564,30.07431,-53.775025,-247.80045,9.874663962080557,0.29780238735259296,255.3461322812597,44.434932733591154,26.0476833657506
19:08:07:97,0.4360199,-0.344162,10.077454,-0.15164185,0.019607544,-0.24023438,30.299377,-54.15039,-247.05048,10.092751852570041,0.28476703423521277,254.72388315972773,44.434932688625075,26.0476833657506
19:08:07:98,0.4192505,-0.29626465,10.206741,-0.1399231,0.031326294,-0.21891785,30.149332333333334,-54.000345333333335,-247.65015,10.21964312320498,0.2616960749763109,255.25645599175448,44.43493264365899,26.0476833657506
19:08:07:99,0.495864875,-0.22444153,10.071472,-0.1271362325,0.037719726999999995,-0.20240784,29.999287666666667,-53.85030066666667,-248.24982,10.086747192148934,0.24218059265486952,255.78902882378122,44.43493259869291,26.0476833657506
