,ax,ay,az,gx,gy,gz,mx,my,mz,a_total,g_total,m_total
11:05:22:28,0.8621826,1.2168579,11.616928,0.03904724,0.1335907,0.19120789,42.299651499999996,-47.399902,-252.44979999999998,11.712263578903915,0.2364986665424558,260.3213036089344
11:05:22:29,0.66825867,1.1618042,11.662415,-0.09625244,0.089920044,0.076156616,42.149353,-47.7005,-251.2497,11.739177240394353,0.1521511639110493,259.1878033562895
11:05:22:30,0.28996277,1.0277252,12.191528,-0.15164185,0.05369568,0.038864136,41.3993835,-47.8500365,-251.2497,12.238204626066894,0.1654959147203078,259.09558662549955
11:05:22:31,-0.03804016,0.7021179,12.933731,-0.23046875,-0.062408447,-0.018661499,40.649414,-47.999573,-251.2497,12.952830354005036,0.23949720359211152,259.0033698947095
11:05:22:32,-0.37802124,0.2232666,13.508347,-0.20384216,-0.19664001,-0.05168152,40.874482,-47.999573,-251.39999999999998,13.515479521828876,0.2879060597413262,259.1846497581529
11:05:22:33,-0.80418396,-0.32022095,13.793259,-0.0973053,-0.24137878,-0.04208374,41.09955,-47.999573,-251.5503,13.82039243796721,0.26363436425239783,259.36592962159625
11:05:22:34,-1.1537323,-0.7607422,13.601715,-0.029129028,-0.2509613,-0.022918701,40.499879,-47.6249695,-251.39999999999998,13.67174011807382,0.25368354543691274,259.0574555688946
11:05:22:35,-1.472168,-1.0193176,13.154007,0.10934448,-0.2275238,0.0473938,39.900208,-47.250366,-251.2497,13.27532248745554,0.2568452202229008,258.74898151619306
11:05:22:36,-1.5032959,-1.0935364,12.859512,0.22865295,-0.15615845,0.1816101,40.274811,-48.0003355,-250.875095,12.993181646510825,0.3311342046242203,258.5831036544283
11:05:22:37,-0.9334717,-1.1390381,11.82283,0.36927795,-0.046432495,0.42129517,40.649414,-48.750305,-250.50049,11.914196843130153,0.562149269512517,258.41722579266366
11:05:22:38,-0.26548767,-1.0097504,11.025558,0.42892456,0.04624939,0.5203705,40.124511999999996,-48.750305,-250.72555499999999,11.074881885807459,0.6759443331494212,258.55401775105554
11:05:22:39,0.2588501,-0.7272339,10.211533,0.44917297,0.082458496,0.54060364,39.59961,-48.750305,-250.95062,10.240667884941304,0.7076779324823211,258.69080970944736
11:05:22:40,0.49586487,-0.4566803,9.419052,0.45236206,0.13679504,0.5246277,39.374542500000004,-49.1249075,-251.10016,9.443144573944222,0.7061009417238694,258.8727133972717
11:05:22:41,0.50305176,-0.33457947,8.734299,0.3426361,0.11975098,0.42556763,39.149475,-49.49951,-251.2497,8.755168959899379,0.5593278125911381,259.054617085096
11:05:22:42,0.38334656,-0.26992798,8.344055,0.19137573,0.06008911,0.3488617,37.649536,-50.549316,-250.50049,8.357216614547916,0.4024175156482568,258.308374620962
11:05:22:43,0.16546631,-0.344162,8.353622,0.017730713,-0.030456543,0.27749634,37.59969066666667,-50.149536,-250.70038,8.362345789362756,0.27972521857779437,258.4178279464544
11:05:22:44,0.024215698,-0.41358948,8.801346,-0.13246155,-0.10076904,0.21890259,37.54984533333333,-49.749756,-250.90027,8.811091536791132,0.27498873715050987,258.5272812719468
11:05:22:45,-0.239151,-0.56681824,9.246658,-0.2230072,-0.10183716,0.18693542,37.5,-49.349976,-251.10016,9.26710096453911,0.3082983452100935,258.63673459743916
11:05:22:46,-0.49772644,-0.69610596,9.62735,-0.24537659,-0.083724976,0.17948914,37.425232,-50.174713,-251.02539,9.66530719321029,0.3153345745460974,258.7133196149732
11:05:22:47,-0.828125,-0.78707886,9.790146,-0.24537659,-0.02619934,0.2007904,37.350464,-50.99945,-250.95062,9.856583731131183,0.31813968798096176,258.7899046325072
11:05:22:48,-1.101059,-0.74638367,9.80452,-0.20384216,0.024932861,0.24978638,36.975097000000005,-50.624847,-250.72555499999999,9.894343431209757,0.32336745257464505,258.444480355271
11:05:22:49,-1.1681061,-0.6985016,9.770996,-0.17614746,0.03878784,0.28282166,36.59973,-50.250244,-250.50049,9.865330160621882,0.3354407780241883,258.0990560780348
11:05:22:50,-1.0364227,-0.66737366,9.754242,-0.08665466,0.015350342,0.39785767,36.149597,-49.49951,-250.50049,9.831825700738447,0.4074744024807711,257.890461909204
11:05:22:51,-0.7706604,-0.5237274,9.854797,-0.017410278,-0.028320312,0.47669983,35.999552333333334,-49.849445333333335,-250.00051000000002,9.89874899938613,0.47785759989126836,257.4521228939406
11:05:22:52,-0.591095,-0.4447174,9.881134,0.02519226,-0.041107178,0.51504517,35.84950766666667,-50.19938066666666,-249.50053,9.908782770393332,0.517296797967434,257.01378387867726
11:05:22:53,-0.0069122314,-0.22444153,9.780579,0.1849823,-0.053894043,0.5778961,35.699463,-50.549316,-249.00055,9.783156308399281,0.6091690418753942,256.57544486341385
11:05:22:54,0.32588196,-0.12628174,9.431015,0.24357605,-0.04536438,0.5778961,35.699463,-50.549316,-249.00055,9.437488546214817,0.6287695297178426,256.57544486341385
11:05:22:55,0.5269928,-0.035308838,8.899506,0.41508484,0.0068206787,0.51504517,35.699463,-50.549316,-249.00055,8.91516545944767,0.6615235998784044,256.57544486341385
11:05:22:56,0.63713074,0.03652954,8.272232,0.48538208,0.043045044,0.43408203,33.90045,-49.80011,-249.45068,8.296812173899658,0.6525916396698699,256.62216042009504
11:05:22:57,0.60121155,0.07003784,7.7143707,0.49816895,0.08139038,0.33821106,33.50016166666666,-49.54986566666666,-249.55037333333334,7.738079601807141,0.6076046558470157,256.6189868529105
11:05:22:58,0.45996094,-0.025726318,7.055969,0.45768738,0.13572693,0.24020386,33.099873333333335,-49.299621333333334,-249.65006666666667,7.070991757789321,0.5344131657223546,256.615813285726
11:05:22:59,0.28996277,-0.08319092,6.5436096,0.3618164,0.1847229,0.15924072,32.699585,-49.049377,-249.74976,6.550559192494079,0.43633847412242754,256.61263971854146
11:05:22:60,0.03857422,-0.11192322,6.3137665,0.22546387,0.19537354,0.09638977,32.849884,-50.099945,-249.449925,6.314876261190398,0.31352155359426476,256.54550498340194
11:05:22:61,-0.15055847,-0.12628174,6.4334717,0.0912323,0.152771,0.058044434,33.000183,-51.150513,-249.15009,6.436472096222205,0.18716695040169445,256.4783702482624
11:05:22:62,-0.25590515,-0.11431885,6.9506226,-0.013153076,0.080337524,0.03567505,33.599853499999995,-50.7003785,-249.300385,6.9562713268598575,0.08888098988656039,256.61396478932534
11:05:22:63,-0.20562744,-0.059249878,7.628189,-0.05256653,-0.013412476,0.025024414,34.199524,-50.250244,-249.45068,7.631189986617091,0.059744086608926175,256.7495593303882
11:05:22:64,-0.26309204,0.0030059814,8.176453,-0.025939941,-0.09223938,0.018630981,32.699585,-50.39978,-249.825285,8.180685186379229,0.09761197270258522,256.95222346328535
11:05:22:65,-0.28463745,-0.023330688,8.636139,-0.00036621094,-0.13058472,0.017562866,31.199646,-50.549316,-250.19989,8.640859889285675,0.13176098614561493,257.15488759618256
11:05:22:66,-0.34210205,0.041305542,8.971329,0.08378601,-0.21261597,0.0154418945,31.874848,-50.099945,-249.67499,8.977944307393265,0.22905042736591896,256.64037032304236
11:05:22:67,-0.3660431,0.07003784,9.184418,0.10295105,-0.2147522,0.019699097,32.55005,-49.650574,-249.15009,9.191976221075286,0.2389675302704489,256.12585304990216
11:05:22:68,-0.30378723,0.05567932,9.2825775,0.13598633,-0.18811035,0.036743164,32.775116499999996,-50.6256105,-248.99979000000002,9.287714030443281,0.23500605486821463,256.20123805014657
11:05:22:69,-0.21281433,0.06285095,9.272995,0.15942383,-0.0975647,0.051651,33.000183,-51.600647,-248.84949,9.275649651156206,0.19391403780788768,256.27662305039104
11:05:22:70,-0.14578247,0.04849243,9.268219,0.15408325,-0.0016937256,0.043136597,32.3997495,-51.37558,-248.699955,9.269492298733928,0.16001650739130324,256.01020323757245
11:05:22:71,-0.17929077,0.20651245,9.270615,0.12638855,0.08778381,0.038864136,31.799316,-51.150513,-248.55042,9.274647974475213,0.1587151030502299,255.7437834247539
11:05:22:72,-0.2894287,0.34298706,9.332855,0.08911133,0.14105225,0.03993225,31.499481000000003,-51.225281499999994,-249.00055,9.34363909548823,0.17155509597354984,256.15941526103524
11:05:22:73,-0.35406494,0.51297,9.557907,0.06674194,0.13679504,0.05378723,31.199646,-51.30005,-249.45068,9.578208936084357,0.16143244913783011,256.5750470973166
11:05:22:74,-0.18887329,0.4985962,9.914642,0.06567383,0.07713318,0.06123352,30.674743499999998,-51.14975,-249.45068,9.92896758371654,0.11837281518732119,256.4822958339295
11:05:22:75,0.019424438,0.41241455,10.204346,0.09550476,0.027069092,0.06123352,30.149841,-50.99945,-249.45068,10.212695058482815,0.11663378110973022,256.38954457054245
11:05:22:76,0.24447632,0.36213684,10.278564,0.13491821,0.010025024,0.06123352,30.674743499999998,-50.99945,-249.45068,10.287846697148142,0.14850241906243505,256.4523291418657
11:05:22:77,0.46713257,0.31185913,10.312088,0.16368103,-0.01234436,0.05378723,31.199646,-50.99945,-249.45068,10.327372747928834,0.17273369363486502,256.51511371318884
11:05:22:78,0.6634674,0.31425476,10.546722,0.1615448,-0.060287476,0.027145386,30.5244445,-50.550079,-250.27542,10.572241483731322,0.17455135104197722,257.1493221112063
11:05:22:79,0.99147034,0.3381958,10.917816,0.14982605,-0.10076904,-0.018661499,29.849243,-50.100708,-251.10016,10.967957697041568,0.18152271545470858,257.7835305092238
11:05:22:80,1.1614532,0.29270935,11.2625885,0.14131165,-0.07093811,-0.07084656,29.6997065,-50.100708,-250.125125,11.326100477203083,0.17326405553353588,256.81660728709033
11:05:22:81,1.1710358,0.16342163,11.473267,0.13917542,-0.028320312,-0.12197876,29.55017,-50.100708,-249.15009,11.53403169439561,0.18721820289462066,255.8496840649569
11:05:22:82,0.8981018,0.25439453,11.652832,0.11999512,0.004699707,-0.18164062,29.6249385,-51.300049,-249.300385,11.690158127257353,0.21774809047081134,256.24465762882386
11:05:22:83,0.6443176,0.30467224,11.74382,0.09017944,0.02067566,-0.21679688,29.699707,-52.49939,-249.45068,11.765427256835867,0.23571317632428526,256.6396311926908
11:05:22:84,0.36180115,0.2519989,11.777344,0.05821228,0.040908813,-0.2263794,29.2495725,-52.949524999999994,-250.05035,11.785594393668845,0.237296930591669,257.26395451242007
11:05:22:85,0.31629944,0.12510681,11.789307,0.026260376,0.051574707,-0.19868469,28.799438,-53.39966,-250.65002,11.794212843165996,0.20694241660470028,257.88827783214936
11:05:22:86,0.562912,-0.08319092,11.686356,0.010284424,0.05369568,-0.16139221,28.499603,-53.47519,-250.05035,11.7002011609908,0.17040082416572486,257.28796256980047
11:05:22:87,0.8981018,-0.23402405,11.473267,0.002822876,0.06967163,-0.12730408,28.199768,-53.55072,-249.45068,11.5107432319738,0.14514969321502086,256.6876473074515
11:05:22:88,1.2428589,-0.16937256,11.023163,-0.0025024414,0.08885193,-0.111328125,28.199768,-53.025054999999995,-249.45068,11.094300691524417,0.14246009649618013,256.5790124847252
11:05:22:89,1.4894562,0.010192871,10.549118,-0.04724121,0.07606506,-0.13476562,28.199768,-52.49939,-249.45068,10.653753997735336,0.16180048704825367,256.47037766199884
11:05:22:90,1.5181885,0.3310089,10.352783,-0.14631653,-0.02619934,-0.19335938,27.749634,-52.424622,-249.674985,10.468742955030487,0.24389092275371976,256.6246598328844
11:05:22:91,1.5157928,0.5417023,10.599396,-0.27520752,-0.17320251,-0.27644348,27.2995,-52.349854,-249.89929,10.720926487910134,0.4268012255949611,256.7789420037699
11:05:22:92,1.4032745,0.60154724,11.118927,-0.38386536,-0.28186035,-0.3712616,28.3500675,-52.574921,-250.19989,11.223260490411459,0.6038485299680807,257.2331083704445
11:05:22:93,1.1111755,0.35494995,11.791702,-0.45524597,-0.29890442,-0.45115662,29.400635,-52.799988,-250.50049,11.84925890153512,0.7072022633353217,257.6872747371191
11:05:22:94,0.8669739,0.03652954,12.165192,-0.48187256,-0.24137878,-0.49375916,28.7254335,-51.9752505,-250.57525500000003,12.196100792771343,0.7309329569797408,257.51824929863045
11:05:22:95,0.586853,-0.31303406,12.442932,-0.47654724,-0.13804626,-0.5044098,28.050232,-51.150513,-250.65002,12.460695948579803,0.7075191080017876,257.3492238601418
11:05:22:96,0.38334656,-0.6553955,12.59137,-0.43606567,-0.003829956,-0.47138977,28.14992266666667,-51.55029333333333,-250.54982333333334,12.614241805331943,0.6421652843125076,257.34300920725366
11:05:22:97,0.29714966,-0.7894745,12.543488,-0.40304565,0.068618774,-0.43304443,28.249613333333333,-51.95007366666667,-250.4496266666667,12.571820039784706,0.5955516858201397,257.33679455436555
11:05:22:98,0.36657715,-1.0312958,12.045486,-0.24751282,0.27526855,-0.27111816,28.349304,-52.349854,-250.34943,12.095109871770317,0.45884684521661523,257.3305799014774
11:05:22:99,0.641922,-1.1007233,11.535522,-0.118621826,0.36369324,-0.16033936,26.69983,-53.250122,-251.5503,11.605684962540165,0.41479226221143695,258.50727232542954
11:05:23:00,1.0249939,-0.92355347,10.841202,0.010284424,0.40097046,-0.090026855,26.6250615,-52.574921,-251.85012999999998,10.928642381915067,0.4110813955785574,258.6542749965956
11:05:23:01,1.3817291,-0.68891907,10.149277,0.1146698,0.39778137,-0.064453125,26.550293,-51.89972,-252.14996,10.26604151625764,0.4189670472404513,258.8012776677616
11:05:23:02,1.6953583,-0.48780823,9.385529,0.1849823,0.33706665,-0.07937622,26.699829,-51.89972,-251.02462500000001,9.549887499048124,0.39259771033081803,257.72067281093143
11:05:23:03,1.982666,-0.3872528,8.707977,0.19883728,0.23799133,-0.12197876,26.849365,-51.89972,-249.89929,8.9392277424391,0.3332490884670278,256.6400679541013
11:05:23:04,2.1382904,-0.28430176,8.205185,0.1615448,0.11654663,-0.19975281,26.999664,-52.574921,-250.724795,8.483995179730847,0.2821010891051167,257.59710987800673
11:05:23:05,2.085617,-0.24360657,7.9346466,0.08590698,0.004699707,-0.29348755,27.149963,-53.250122,-251.5503,8.207786492016451,0.3058382553959016,258.55415180191216
11:05:23:06,1.8390198,-0.28190613,7.968155,-0.014221191,-0.107162476,-0.39682007,26.77536,-53.250122,-251.025395,8.18247878059874,0.411281176922448,258.00457000519555
11:05:23:07,1.3889008,-0.45188904,8.133362,-0.114349365,-0.19450378,-0.47885132,26.400757,-53.250122,-250.50049,8.263463351389463,0.5293449578261175,257.454988208479
11:05:23:08,1.0297699,-0.53089905,8.468552,-0.20384216,-0.21154785,-0.53744507,26.850128499999997,-53.324890999999994,-251.17493000000002,8.547435453101762,0.6124959773748665,258.1733240465
11:05:23:09,0.66825867,-0.66737366,8.741486,-0.27095032,-0.15402222,-0.57258606,27.2995,-53.39966,-251.84937,8.792356609026273,0.6519138871570036,258.891659884521
11:05:23:10,0.2588501,-0.6553955,9.026398,-0.32421875,-0.03152466,-0.57258606,26.6998295,-53.39966,-251.249695,9.053861468461635,0.6587612603561336,258.246232226125
11:05:23:11,-0.05958557,-0.6913147,9.196381,-0.33805847,0.12719727,-0.53105164,26.100159,-53.39966,-250.65002,9.222520802456849,0.6422449057648363,257.60080456772897
11:05:23:12,-0.25830078,-0.7415924,9.170044,-0.30078125,0.29231262,-0.44688416,26.8501285,-53.025054999999995,-250.274655,9.203607202756015,0.6128796624311599,257.23666121929534
11:05:23:13,-0.239151,-0.6553955,9.016815,-0.21556091,0.39564514,-0.3478241,27.600098,-52.65045,-249.89929,9.043765211815609,0.5691952101576907,256.87251787086177
11:05:23:14,-0.13140869,-0.58836365,8.844437,-0.090927124,0.41482544,-0.2498169,27.149963999999997,-52.950286,-250.574495,8.864959440145105,0.49270312671599215,257.5436446315383
11:05:23:15,0.18461609,-0.38246155,8.564316,0.061416626,0.3477173,-0.15501404,26.69983,-53.250122,-251.2497,8.574839268800977,0.38562763809876943,258.21477139221486
11:05:23:16,0.5413666,-0.09754944,8.099838,0.21907043,0.2582245,-0.087890625,26.9248965,-52.649688499999996,-251.625065,8.11849550810271,0.34985212256541415,258.48132255854244
11:05:23:17,0.8526001,0.16342163,7.57312,0.35009766,0.14530945,-0.05593872,27.149963,-52.049255,-252.00043,7.6227147456842355,0.3831609951339208,258.74787372487003
11:05:23:18,1.0034332,0.35255432,7.0440063,0.41934204,-0.008087158,-0.064453125,26.550293,-53.3996575,-252.149965,7.123847098994517,0.4243434386886926,259.1102478978789
11:05:23:19,1.0369568,0.48902893,6.5388184,0.41934204,-0.1401825,-0.10600281,25.950623,-54.75006,-252.2995,6.63856722249777,0.45468172994470285,259.4726220708877
11:05:23:20,1.0896301,0.5847931,6.2826385,0.34477234,-0.21794128,-0.16139221,26.17569,-54.000091,-251.399995,6.403188521847211,0.43864998963387436,258.46380513968336
11:05:23:21,0.92204285,0.56085205,6.225189,0.2169342,-0.24563599,-0.2306366,26.400757,-53.250122,-250.50049,6.318045277215599,0.4007377296592874,257.454988208479
11:05:23:22,0.7975464,0.52015686,6.256302,0.05609131,-0.21047974,-0.2828369,26.1001585,-52.950286,-250.57525500000003,6.328345608005462,0.3569939327349888,257.435613222068
11:05:23:23,0.5844574,0.5273285,6.6106567,-0.11329651,-0.13911438,-0.30841064,25.79956,-52.65045,-250.65002,6.6573604232144366,0.3567997095937357,257.416238235657
11:05:23:24,0.4767151,0.55366516,7.1014557,-0.26029968,-0.07519531,-0.31266785,26.3244625,-53.5499565,-251.62506000000002,7.138940779627488,0.41372870637377945,258.6046576994065
11:05:23:25,0.349823,0.5943756,7.5156555,-0.3636322,-0.0048980713,-0.30947876,26.849365,-54.449463,-252.6001,7.547233670682565,0.47752431442852994,259.7930771631561
11:05:23:26,0.18701172,0.67099,8.051956,-0.43392944,0.04197693,-0.28923035,26.399994,-53.4744265,-251.550295,8.082029224733933,0.5231739834051967,258.5240203600654
11:05:23:27,0.10322571,0.78590393,8.554749,-0.45417786,0.021743774,-0.2551422,25.950623,-52.49939,-250.50049,8.59139284327026,0.5213903167903895,257.25496355697464
11:05:23:28,-0.09550476,0.9774475,9.091049,-0.42115784,-0.022994995,-0.21891785,26.17569,-52.49939,-251.025395,9.143943169926194,0.47521334265478926,257.7889498626601
11:05:23:29,-0.13380432,1.0540619,9.15329,-0.3636322,-0.06561279,-0.16992188,26.400757,-52.49939,-251.5503,9.214752731852455,0.40670242240630744,258.32293616834556
11:05:23:30,-0.24154663,1.2815094,9.40947,-0.30822754,-0.13911438,-0.12730408,26.400757,-52.49939,-252.149965,9.499407181379937,0.3613355171054769,258.9069510360679
11:05:23:31,-0.46420288,1.4586792,9.675232,-0.28160095,-0.24456787,-0.08683777,26.400757,-52.49939,-252.74963,9.795577756117142,0.3829534389136782,259.49096590379025
11:05:23:32,-0.56715393,1.4802246,10.036758,-0.2698822,-0.3404541,-0.045288086,26.77536,-52.1247865,-252.37502999999998,10.161163299412308,0.4368024803239942,259.0894223650155
11:05:23:33,-0.7515106,1.4107971,10.422226,-0.2613678,-0.38198853,0.009048462,27.149963,-51.750183,-252.00043,10.544093675340559,0.46293653840776744,258.68787882624065
11:05:23:34,-0.8377075,1.3485413,10.735855,-0.2464447,-0.38519287,0.071899414,27.224731499999997,-51.8249515,-252.45056499999998,10.852598770542794,0.4629017854690888,259.1491855482616
11:05:23:35,-0.8137512,1.2982635,11.032745,-0.22621155,-0.3638916,0.14112854,27.2995,-51.89972,-252.9007,11.138632831993283,0.4511164225635042,259.6104922702825
11:05:23:36,-0.82333374,1.2767181,11.152451,-0.17614746,-0.3159485,0.24978638,26.850128499999997,-50.849914999999996,-252.6001,11.255445387086686,0.4395959712624833,259.0647608975323
11:05:23:37,-0.74671936,1.2575684,11.355957,-0.1633606,-0.30316162,0.2892151,26.400757,-49.80011,-252.2995,11.449752288548707,0.4497099371165756,258.51902952478207
11:05:23:38,-0.52645874,1.2240448,11.736633,-0.14524841,-0.2733307,0.36590576,26.850128499999997,-50.849914999999996,-252.44979999999998,11.812027711363465,0.4792638077000972,258.91834993795703
11:05:23:39,0.07688904,1.1641846,12.416595,-0.11541748,-0.23179626,0.4319458,27.2995,-51.89972,-252.6001,12.471289793015568,0.503614808139294,259.31767035113205
11:05:23:40,0.24208069,1.1426392,12.735016,-0.06854248,-0.18811035,0.46603394,26.099396,-52.574921,-252.44979999999998,12.788465894004,0.5072190932660131,259.1873918101612
11:05:23:41,0.45037842,1.2815094,13.438919,0.008148193,-0.1359253,0.4703064,24.899292,-53.250122,-252.2995,13.507392455690738,0.48962249755318155,259.0571132691904
11:05:23:42,0.5150299,1.367691,13.793259,0.104019165,-0.02406311,0.45965576,25.7247925,-53.175354,-251.69983,13.870466045178727,0.4718924005017955,258.54006837284555
11:05:23:43,0.6754303,1.2743225,13.716644,0.21800232,0.0867157,0.44473267,26.550293,-53.100586,-251.10016,13.792259660653883,0.5028237980815957,258.0230234765007
11:05:23:44,0.7903595,1.1306763,13.381454,0.32559204,0.19644165,0.41703796,26.6250615,-52.200317999999996,-251.32522999999998,13.452375559310628,0.564375901724237,258.0678264637621
11:05:23:45,0.95555115,1.0660248,12.826004,0.39909363,0.26887512,0.3776245,26.69983,-51.30005,-251.5503,12.905652462487023,0.6116942199022656,258.11262945102357
11:05:23:46,0.93400574,1.1043396,12.5243225,0.39804077,0.2784729,0.3222351,27.449799,-52.275086,-251.5503,12.60756069818771,0.5829400228913888,258.38956242149163
11:05:23:47,0.79515076,1.2910767,11.918594,0.32453918,0.22840881,0.24552917,28.199768,-53.250122,-251.5503,12.014658826335747,0.4666699445663684,258.6664953919597
11:05:23:48,0.73768616,1.2815094,11.8515625,0.19989014,0.152771,0.15284729,28.424835,-52.649688499999996,-251.39999999999998,11.943449288390275,0.2943761888647988,258.42270658085033
11:05:23:49,0.47911072,1.0827942,11.944931,0.011352539,0.051574707,0.005844116,28.649902,-52.049255,-251.2497,12.003473120573627,0.05313176296438718,258.1789177697409
11:05:23:50,0.1439209,0.7691498,12.162796,-0.07067871,-0.008087158,-0.068725586,28.649902,-53.0242925,-251.39999999999998,12.187941219825147,0.0989145507133529,258.5250586586078
11:05:23:51,-0.16972351,0.31185913,12.229843,-0.09837341,-0.050689697,-0.09642029,28.649902,-53.99933,-251.5503,12.234995790414482,0.1467775374526498,258.87119954747476
11:05:23:52,-0.33251953,-0.1598053,12.143646,-0.07814026,-0.07839966,-0.07511902,28.649902,-53.775025,-252.300265,12.149248748175976,0.13377321886963625,259.55373398279073
11:05:23:53,-0.45224,-0.4782257,12.009567,-0.04937744,-0.10183716,-0.05168152,28.649902,-53.55072,-253.05023,12.027589964960956,0.12441831958087844,260.23626841810676
11:05:23:54,-0.4665985,-0.664978,11.909012,0.049697876,-0.12846375,0.010101318,28.499603,-53.850555,-252.225495,11.936686169822439,0.13811173218923511,259.4803098082351
11:05:23:55,-0.1242218,-0.6769562,11.700729,0.24783325,-0.15934753,0.11024475,28.349304,-54.15039,-251.40076,11.720953881137605,0.3145899871661937,258.7243511983635
11:05:23:56,0.03617859,-0.720047,11.061478,0.37034607,-0.08905029,0.13261414,28.8749695,-54.2251585,-250.950625,11.084947997941505,0.4033270085693104,258.36156988152777
11:05:23:57,0.03138733,-0.7056732,10.225891,0.40655518,-0.014480591,0.1177063,29.400635,-54.299927,-250.50049,10.250258853978458,0.42349920302195576,257.998788564692
11:05:23:58,-0.1529541,-0.7559509,9.423843,0.32240295,-0.019805908,0.10171509,30.075073500000002,-54.2251585,-250.800325,9.455351585666532,0.3386471551543215,258.35267755862765
11:05:23:59,-0.3660431,-0.73680115,9.024002,0.15196228,-0.058151245,0.11024475,30.749512,-54.15039,-251.10016,9.061427899713319,0.19654008939758558,258.70656655256323
11:05:23:60,-0.5456085,-0.8397522,9.11499,-0.051498413,-0.09970093,0.13793945,30.749512,-54.90036,-251.10016,9.169837244617655,0.177819160527447,258.8656205934004
11:05:23:61,-0.6629181,-1.0025635,9.601013,-0.22088623,-0.14657593,0.18481445,30.749512,-55.65033,-251.10016,9.675951870746818,0.3231588011918913,259.02467463423756
11:05:23:62,-0.7586975,-1.071991,10.118149,-0.31036377,-0.18598938,0.24978638,29.699707,-55.200194999999994,-250.650025,10.20302532520567,0.4396714168955059,258.37114659167446
11:05:23:63,-0.8424835,-1.1031189,10.534744,-0.31889343,-0.21047974,0.31903076,28.649902,-54.75006,-250.19989,10.625793189256294,0.4977703953368562,257.7176185491114
11:05:23:64,-0.88079834,-1.1438141,10.750229,-0.29652405,-0.21261597,0.35632324,29.1748045,-55.65033,-250.575255,10.846729459313833,0.5099983473419702,258.33492351443226
11:05:23:65,-0.76109314,-1.1103058,10.697556,-0.2102356,-0.20410156,0.4426117,29.699707,-56.5506,-250.95062,10.781917552569428,0.5308121807934362,258.9522284797531
11:05:23:66,-0.6725006,-1.0145264,10.565872,-0.083465576,-0.18492126,0.5310211,29.499817,-56.00026566666667,-250.60017666666667,10.635749714697187,0.5684591308284259,258.4708597507068
11:05:23:67,-0.29421997,-0.75834656,10.130127,0.051818848,-0.13697815,0.60665894,29.299927,-55.44993133333333,-250.24973333333332,10.162732306419352,0.6240859524676013,257.9894910216604
11:05:23:68,-0.16014099,-0.6194916,9.895493,0.17539978,-0.07626343,0.6609802,29.100037,-54.899597,-249.89929,9.916158363610261,0.688095936895033,257.5081222926141
11:05:23:69,0.13673401,-0.29388428,9.29216,0.33518982,-0.010223389,0.7025299,28.5003665,-54.9751285,-250.424955,9.297811657864544,0.7784632255336714,257.96826090982415
11:05:23:70,0.4479828,-0.07839966,8.846832,0.42359924,0.028137207,0.6961365,27.900696,-55.05066,-250.95062,8.858514070204322,0.8153735617363298,258.42839952703423
11:05:23:71,0.6323395,0.05807495,8.324905,0.49816895,0.080337524,0.6652527,28.799438,-55.9494,-250.34943,8.349087926360744,0.8349775897374989,258.13674688195937
11:05:23:72,0.66825867,0.17298889,7.81015,0.55036926,0.11975098,0.61305237,28.72467,-56.0997,-249.52469000000002,7.8405955021665035,0.8325141607963944,257.36153821858204
11:05:23:73,0.65867615,0.21369934,7.328903,0.5802002,0.13572693,0.54592896,28.649902,-56.25,-248.69995,7.3615447334037345,0.8081413867473602,256.5863295552047
11:05:23:74,0.60121155,0.22087097,6.8476715,0.5791321,0.13998413,0.4788208,28.649902,-55.999756,-248.80015,6.877560925586511,0.7643683041668505,256.62900435962587
11:05:23:75,0.56051636,0.16819763,6.421509,0.5429077,0.13146973,0.41064453,28.649902,-55.749512,-248.90035,6.4481196382857435,0.6932979090149369,256.67167916404696
11:05:23:76,0.49346924,0.11791992,6.074341,0.46514893,0.1101532,0.34779358,28.649902,-55.499268,-249.00055,6.095493054925089,0.5911494132954893,256.7143539684681
11:05:23:77,0.31869507,0.13468933,5.916336,0.36288452,0.07287598,0.29559326,27.900696,-55.799866,-248.24982,5.926444079560201,0.4736786449419252,255.96883992575104
11:05:23:78,0.13433838,0.18257141,5.983368,0.24143982,0.00044250488,0.2519226,26.625061000000002,-56.8496705,-248.02474999999998,5.9876599555681524,0.34893893288505545,255.85117093034506
11:05:23:79,0.04576111,0.26875305,6.237152,0.13278198,-0.09970093,0.21890259,25.349426,-57.899475,-247.79968,6.2431071873047905,0.27475384176439355,255.7335019349391
11:05:23:80,0.14152527,0.22566223,6.715988,0.05076599,-0.22007751,0.18907166,25.949859500000002,-56.549835,-247.79968,6.721268307413501,0.29454946743057575,255.495765100744
11:05:23:81,0.2995453,0.12271118,7.264267,-0.00036621094,-0.3127594,0.15605164,26.550293,-55.200195,-247.79968,7.271475810847347,0.34952924161721033,255.2580282665489
11:05:23:82,0.42643738,0.10595703,7.812546,-0.04298401,-0.34150696,0.11663818,26.150004,-55.59997533333333,-247.3999,7.824893017376255,0.36342687555797815,254.9168834856725
11:05:23:83,0.5174103,0.23524475,8.408691,-0.081329346,-0.339386,0.06762695,25.749715000000002,-55.999755666666665,-247.00011999999998,8.427878608785822,0.3554866015521404,254.57573870479612
11:05:23:84,0.48390198,0.26637268,8.952179,-0.095184326,-0.30848694,0.014373779,25.349426,-56.399536,-246.60034,8.969204222167052,0.323157629632009,254.23459392391973
